1 weevil detection(s) on | Mon Mar 22 20:57:23 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 220 
1 weevil detection(s) on | Mon Mar 22 20:57:24 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 221 
1 weevil detection(s) on | Mon Mar 22 20:57:25 2021 | confidence: 0.96 x=1033 y= 377 ImageNr: 222 
1 weevil detection(s) on | Mon Mar 22 20:57:26 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 223 
1 weevil detection(s) on | Mon Mar 22 20:57:27 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 224 
1 weevil detection(s) on | Mon Mar 22 20:57:28 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 225 
1 weevil detection(s) on | Mon Mar 22 20:57:29 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 226 
1 weevil detection(s) on | Mon Mar 22 20:57:31 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 227 
1 weevil detection(s) on | Mon Mar 22 20:57:32 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 228 
1 weevil detection(s) on | Mon Mar 22 20:57:33 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 229 
1 weevil detection(s) on | Mon Mar 22 20:57:34 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 230 
1 weevil detection(s) on | Mon Mar 22 20:57:35 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 231 
1 weevil detection(s) on | Mon Mar 22 20:57:36 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 232 
1 weevil detection(s) on | Mon Mar 22 20:57:37 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 233 
1 weevil detection(s) on | Mon Mar 22 20:57:38 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 234 
1 weevil detection(s) on | Mon Mar 22 20:57:39 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 235 
1 weevil detection(s) on | Mon Mar 22 20:57:39 2021 | confidence: 0.89 x=1462 y= 570 ImageNr: 236 
1 weevil detection(s) on | Mon Mar 22 20:57:40 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 237 
1 weevil detection(s) on | Mon Mar 22 20:57:41 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 238 
1 weevil detection(s) on | Mon Mar 22 20:57:43 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 239 
1 weevil detection(s) on | Mon Mar 22 20:57:44 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 240 
1 weevil detection(s) on | Mon Mar 22 20:57:44 2021 | confidence: 0.82 x=1135 y=1219 ImageNr: 241 
1 weevil detection(s) on | Mon Mar 22 20:57:45 2021 | confidence: 0.94 x=1032 y= 378 ImageNr: 242 
1 weevil detection(s) on | Mon Mar 22 20:57:46 2021 | confidence: 0.94 x=1034 y= 377 ImageNr: 243 
1 weevil detection(s) on | Mon Mar 22 20:57:47 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 244 
1 weevil detection(s) on | Mon Mar 22 20:57:48 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 245 
1 weevil detection(s) on | Mon Mar 22 20:57:48 2021 | confidence: 0.81 x=1463 y= 570 ImageNr: 246 
1 weevil detection(s) on | Mon Mar 22 20:57:49 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 247 
1 weevil detection(s) on | Mon Mar 22 20:57:50 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 248 
1 weevil detection(s) on | Mon Mar 22 20:57:51 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 249 
1 weevil detection(s) on | Mon Mar 22 20:57:51 2021 | confidence: 0.82 x=1463 y= 569 ImageNr: 250 
1 weevil detection(s) on | Mon Mar 22 20:57:52 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 251 
1 weevil detection(s) on | Mon Mar 22 20:57:54 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 252 
1 weevil detection(s) on | Mon Mar 22 20:57:55 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 253 
1 weevil detection(s) on | Mon Mar 22 20:57:56 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 254 
1 weevil detection(s) on | Mon Mar 22 20:57:57 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 255 
1 weevil detection(s) on | Mon Mar 22 20:57:58 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 256 
1 weevil detection(s) on | Mon Mar 22 20:57:59 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 257 
1 weevil detection(s) on | Mon Mar 22 20:58:00 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 258 
1 weevil detection(s) on | Mon Mar 22 20:58:01 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 259 
1 weevil detection(s) on | Mon Mar 22 20:58:02 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 260 
1 weevil detection(s) on | Mon Mar 22 20:58:03 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 261 
1 weevil detection(s) on | Mon Mar 22 20:58:04 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 262 
1 weevil detection(s) on | Mon Mar 22 20:58:06 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 263 
1 weevil detection(s) on | Mon Mar 22 20:58:07 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 264 
1 weevil detection(s) on | Mon Mar 22 20:58:08 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 265 
1 weevil detection(s) on | Mon Mar 22 20:58:09 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 266 
1 weevil detection(s) on | Mon Mar 22 20:58:10 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 267 
1 weevil detection(s) on | Mon Mar 22 20:58:11 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 268 
1 weevil detection(s) on | Mon Mar 22 20:58:12 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 269 
1 weevil detection(s) on | Mon Mar 22 20:58:13 2021 | confidence: 0.96 x=1033 y= 377 ImageNr: 270 
1 weevil detection(s) on | Mon Mar 22 20:58:14 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 271 
1 weevil detection(s) on | Mon Mar 22 20:58:15 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 272 
1 weevil detection(s) on | Mon Mar 22 20:58:17 2021 | confidence: 0.94 x=1033 y= 378 ImageNr: 273 
1 weevil detection(s) on | Mon Mar 22 20:58:18 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 274 
1 weevil detection(s) on | Mon Mar 22 20:58:19 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 275 
1 weevil detection(s) on | Mon Mar 22 20:58:20 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 276 
1 weevil detection(s) on | Mon Mar 22 20:58:21 2021 | confidence: 0.96 x=1034 y= 377 ImageNr: 277 
1 weevil detection(s) on | Mon Mar 22 20:58:22 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 278 
1 weevil detection(s) on | Mon Mar 22 20:58:23 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 279 
1 weevil detection(s) on | Mon Mar 22 20:58:24 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 280 
1 weevil detection(s) on | Mon Mar 22 20:58:25 2021 | confidence: 0.95 x=1034 y= 378 ImageNr: 281 
1 weevil detection(s) on | Mon Mar 22 20:58:27 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 282 
1 weevil detection(s) on | Mon Mar 22 20:58:28 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 283 
1 weevil detection(s) on | Mon Mar 22 20:58:29 2021 | confidence: 0.95 x=1034 y= 378 ImageNr: 284 
1 weevil detection(s) on | Mon Mar 22 20:58:29 2021 | confidence: 0.89 x=1463 y= 570 ImageNr: 285 
1 weevil detection(s) on | Mon Mar 22 20:58:30 2021 | confidence: 0.94 x=1033 y= 378 ImageNr: 286 
1 weevil detection(s) on | Mon Mar 22 20:58:31 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 287 
1 weevil detection(s) on | Mon Mar 22 20:58:32 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 288 
1 weevil detection(s) on | Mon Mar 22 20:58:33 2021 | confidence: 0.96 x=1033 y= 378 ImageNr: 289 
1 weevil detection(s) on | Mon Mar 22 20:58:34 2021 | confidence: 0.94 x=1032 y= 377 ImageNr: 290 
1 weevil detection(s) on | Mon Mar 22 20:58:35 2021 | confidence: 0.94 x=1034 y= 377 ImageNr: 291 
1 weevil detection(s) on | Mon Mar 22 20:58:36 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 292 
1 weevil detection(s) on | Mon Mar 22 20:58:37 2021 | confidence: 0.86 x=1463 y= 569 ImageNr: 293 
1 weevil detection(s) on | Mon Mar 22 20:58:38 2021 | confidence: 0.95 x=1034 y= 378 ImageNr: 294 
1 weevil detection(s) on | Mon Mar 22 20:58:39 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 295 
1 weevil detection(s) on | Mon Mar 22 20:58:40 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 296 
1 weevil detection(s) on | Mon Mar 22 20:58:41 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 297 
1 weevil detection(s) on | Mon Mar 22 20:58:42 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 298 
1 weevil detection(s) on | Mon Mar 22 20:58:43 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 299 
1 weevil detection(s) on | Mon Mar 22 20:58:44 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 300 
1 weevil detection(s) on | Mon Mar 22 20:58:45 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 301 
1 weevil detection(s) on | Mon Mar 22 20:58:46 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 302 
1 weevil detection(s) on | Mon Mar 22 20:58:47 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 303 
1 weevil detection(s) on | Mon Mar 22 20:58:48 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 304 
1 weevil detection(s) on | Mon Mar 22 20:58:50 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 305 
1 weevil detection(s) on | Mon Mar 22 20:58:51 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 306 
1 weevil detection(s) on | Mon Mar 22 20:58:52 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 307 
1 weevil detection(s) on | Mon Mar 22 20:58:53 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 308 
1 weevil detection(s) on | Mon Mar 22 20:58:54 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 309 
1 weevil detection(s) on | Mon Mar 22 20:58:55 2021 | confidence: 0.94 x=1032 y= 377 ImageNr: 310 
1 weevil detection(s) on | Mon Mar 22 20:58:56 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 311 
1 weevil detection(s) on | Mon Mar 22 20:58:56 2021 | confidence: 0.80 x=1463 y= 569 ImageNr: 312 
1 weevil detection(s) on | Mon Mar 22 20:58:57 2021 | confidence: 0.96 x=1032 y= 378 ImageNr: 313 
1 weevil detection(s) on | Mon Mar 22 20:58:57 2021 | confidence: 0.90 x=1462 y= 570 ImageNr: 314 
1 weevil detection(s) on | Mon Mar 22 20:58:59 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 315 
1 weevil detection(s) on | Mon Mar 22 20:59:00 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 316 
1 weevil detection(s) on | Mon Mar 22 20:59:01 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 317 
1 weevil detection(s) on | Mon Mar 22 20:59:02 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 318 
1 weevil detection(s) on | Mon Mar 22 20:59:03 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 319 
1 weevil detection(s) on | Mon Mar 22 20:59:04 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 320 
1 weevil detection(s) on | Mon Mar 22 20:59:05 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 321 
1 weevil detection(s) on | Mon Mar 22 20:59:06 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 322 
1 weevil detection(s) on | Mon Mar 22 20:59:07 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 323 
1 weevil detection(s) on | Mon Mar 22 20:59:08 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 324 
1 weevil detection(s) on | Mon Mar 22 20:59:09 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 325 
1 weevil detection(s) on | Mon Mar 22 20:59:10 2021 | confidence: 0.94 x=1032 y= 377 ImageNr: 326 
1 weevil detection(s) on | Mon Mar 22 20:59:11 2021 | confidence: 0.94 x=1032 y= 377 ImageNr: 327 
1 weevil detection(s) on | Mon Mar 22 20:59:13 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 328 
1 weevil detection(s) on | Mon Mar 22 20:59:14 2021 | confidence: 0.96 x=1032 y= 377 ImageNr: 329 
1 weevil detection(s) on | Mon Mar 22 20:59:15 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 330 
1 weevil detection(s) on | Mon Mar 22 20:59:16 2021 | confidence: 0.95 x=1034 y= 378 ImageNr: 331 
1 weevil detection(s) on | Mon Mar 22 20:59:17 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 332 
1 weevil detection(s) on | Mon Mar 22 20:59:18 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 333 
1 weevil detection(s) on | Mon Mar 22 20:59:19 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 334 
1 weevil detection(s) on | Mon Mar 22 20:59:20 2021 | confidence: 0.95 x=1034 y= 378 ImageNr: 335 
1 weevil detection(s) on | Mon Mar 22 20:59:21 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 336 
1 weevil detection(s) on | Mon Mar 22 20:59:22 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 337 
1 weevil detection(s) on | Mon Mar 22 20:59:23 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 338 
1 weevil detection(s) on | Mon Mar 22 20:59:24 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 339 
1 weevil detection(s) on | Mon Mar 22 20:59:26 2021 | confidence: 0.96 x=1033 y= 377 ImageNr: 340 
1 weevil detection(s) on | Mon Mar 22 20:59:27 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 341 
1 weevil detection(s) on | Mon Mar 22 20:59:28 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 342 
1 weevil detection(s) on | Mon Mar 22 20:59:29 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 343 
1 weevil detection(s) on | Mon Mar 22 20:59:30 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 344 
1 weevil detection(s) on | Mon Mar 22 20:59:31 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 345 
1 weevil detection(s) on | Mon Mar 22 20:59:32 2021 | confidence: 0.95 x=1034 y= 378 ImageNr: 346 
1 weevil detection(s) on | Mon Mar 22 20:59:33 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 347 
1 weevil detection(s) on | Mon Mar 22 20:59:34 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 348 
1 weevil detection(s) on | Mon Mar 22 20:59:35 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 349 
1 weevil detection(s) on | Mon Mar 22 20:59:36 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 350 
1 weevil detection(s) on | Mon Mar 22 20:59:38 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 351 
1 weevil detection(s) on | Mon Mar 22 20:59:38 2021 | confidence: 0.82 x=1463 y= 570 ImageNr: 352 
1 weevil detection(s) on | Mon Mar 22 20:59:39 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 353 
1 weevil detection(s) on | Mon Mar 22 20:59:40 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 354 
1 weevil detection(s) on | Mon Mar 22 20:59:41 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 355 
1 weevil detection(s) on | Mon Mar 22 20:59:42 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 356 
1 weevil detection(s) on | Mon Mar 22 20:59:43 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 357 
1 weevil detection(s) on | Mon Mar 22 20:59:44 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 358 
1 weevil detection(s) on | Mon Mar 22 20:59:45 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 359 
1 weevil detection(s) on | Mon Mar 22 20:59:46 2021 | confidence: 0.96 x=1034 y= 378 ImageNr: 360 
1 weevil detection(s) on | Mon Mar 22 20:59:47 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 361 
1 weevil detection(s) on | Mon Mar 22 20:59:48 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 362 
1 weevil detection(s) on | Mon Mar 22 20:59:49 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 363 
1 weevil detection(s) on | Mon Mar 22 20:59:51 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 364 
1 weevil detection(s) on | Mon Mar 22 20:59:52 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 365 
1 weevil detection(s) on | Mon Mar 22 20:59:53 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 366 
1 weevil detection(s) on | Mon Mar 22 20:59:54 2021 | confidence: 0.96 x=1032 y= 378 ImageNr: 367 
1 weevil detection(s) on | Mon Mar 22 20:59:55 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 368 
1 weevil detection(s) on | Mon Mar 22 20:59:56 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 369 
1 weevil detection(s) on | Mon Mar 22 20:59:57 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 370 
1 weevil detection(s) on | Mon Mar 22 20:59:58 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 371 
1 weevil detection(s) on | Mon Mar 22 20:59:59 2021 | confidence: 0.81 x=1463 y= 569 ImageNr: 372 
1 weevil detection(s) on | Mon Mar 22 21:00:00 2021 | confidence: 0.96 x=1032 y= 378 ImageNr: 373 
1 weevil detection(s) on | Mon Mar 22 21:00:01 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 374 
1 weevil detection(s) on | Mon Mar 22 21:00:02 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 375 
1 weevil detection(s) on | Mon Mar 22 21:00:03 2021 | confidence: 0.94 x=1033 y= 378 ImageNr: 376 
1 weevil detection(s) on | Mon Mar 22 21:00:04 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 377 
1 weevil detection(s) on | Mon Mar 22 21:00:05 2021 | confidence: 0.96 x=1034 y= 378 ImageNr: 378 
1 weevil detection(s) on | Mon Mar 22 21:00:06 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 379 
1 weevil detection(s) on | Mon Mar 22 21:00:07 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 380 
1 weevil detection(s) on | Mon Mar 22 21:00:08 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 381 
1 weevil detection(s) on | Mon Mar 22 21:00:09 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 382 
1 weevil detection(s) on | Mon Mar 22 21:00:10 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 383 
1 weevil detection(s) on | Mon Mar 22 21:00:12 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 384 
1 weevil detection(s) on | Mon Mar 22 21:00:13 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 385 
1 weevil detection(s) on | Mon Mar 22 21:00:14 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 386 
1 weevil detection(s) on | Mon Mar 22 21:00:15 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 387 
1 weevil detection(s) on | Mon Mar 22 21:00:16 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 388 
1 weevil detection(s) on | Mon Mar 22 21:00:17 2021 | confidence: 0.95 x=1034 y= 378 ImageNr: 389 
1 weevil detection(s) on | Mon Mar 22 21:00:18 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 390 
1 weevil detection(s) on | Mon Mar 22 21:00:19 2021 | confidence: 0.96 x=1033 y= 377 ImageNr: 391 
1 weevil detection(s) on | Mon Mar 22 21:00:20 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 392 
1 weevil detection(s) on | Mon Mar 22 21:00:21 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 393 
1 weevil detection(s) on | Mon Mar 22 21:00:22 2021 | confidence: 0.96 x=1033 y= 377 ImageNr: 394 
1 weevil detection(s) on | Mon Mar 22 21:00:24 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 395 
1 weevil detection(s) on | Mon Mar 22 21:00:25 2021 | confidence: 0.96 x=1032 y= 378 ImageNr: 396 
1 weevil detection(s) on | Mon Mar 22 21:00:26 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 397 
1 weevil detection(s) on | Mon Mar 22 21:00:27 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 398 
1 weevil detection(s) on | Mon Mar 22 21:00:28 2021 | confidence: 0.96 x=1034 y= 378 ImageNr: 399 
1 weevil detection(s) on | Mon Mar 22 21:00:29 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 400 
1 weevil detection(s) on | Mon Mar 22 21:00:30 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 401 
1 weevil detection(s) on | Mon Mar 22 21:00:31 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 402 
1 weevil detection(s) on | Mon Mar 22 21:00:32 2021 | confidence: 0.94 x=1032 y= 377 ImageNr: 403 
1 weevil detection(s) on | Mon Mar 22 21:00:33 2021 | confidence: 0.94 x=1033 y= 377 ImageNr: 404 
1 weevil detection(s) on | Mon Mar 22 21:00:34 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 405 
1 weevil detection(s) on | Mon Mar 22 21:00:35 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 406 
1 weevil detection(s) on | Mon Mar 22 21:00:36 2021 | confidence: 0.82 x=1463 y= 569 ImageNr: 407 
1 weevil detection(s) on | Mon Mar 22 21:00:37 2021 | confidence: 0.96 x=1033 y= 378 ImageNr: 408 
1 weevil detection(s) on | Mon Mar 22 21:00:37 2021 | confidence: 0.85 x=1463 y= 570 ImageNr: 409 
1 weevil detection(s) on | Mon Mar 22 21:00:38 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 410 
1 weevil detection(s) on | Mon Mar 22 21:00:38 2021 | confidence: 0.81 x=1463 y= 570 ImageNr: 411 
1 weevil detection(s) on | Mon Mar 22 21:00:39 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 412 
1 weevil detection(s) on | Mon Mar 22 21:00:40 2021 | confidence: 0.96 x=1034 y= 378 ImageNr: 413 
1 weevil detection(s) on | Mon Mar 22 21:00:40 2021 | confidence: 0.81 x=1134 y=1219 ImageNr: 414 
1 weevil detection(s) on | Mon Mar 22 21:00:41 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 415 
1 weevil detection(s) on | Mon Mar 22 21:00:42 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 416 
1 weevil detection(s) on | Mon Mar 22 21:00:43 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 417 
1 weevil detection(s) on | Mon Mar 22 21:00:44 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 418 
1 weevil detection(s) on | Mon Mar 22 21:00:44 2021 | confidence: 0.80 x=1463 y= 569 ImageNr: 419 
1 weevil detection(s) on | Mon Mar 22 21:00:45 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 420 
1 weevil detection(s) on | Mon Mar 22 21:00:46 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 421 
1 weevil detection(s) on | Mon Mar 22 21:00:47 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 422 
1 weevil detection(s) on | Mon Mar 22 21:00:49 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 423 
1 weevil detection(s) on | Mon Mar 22 21:00:49 2021 | confidence: 0.83 x=1135 y=1219 ImageNr: 424 
1 weevil detection(s) on | Mon Mar 22 21:00:50 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 425 
1 weevil detection(s) on | Mon Mar 22 21:00:51 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 426 
1 weevil detection(s) on | Mon Mar 22 21:00:52 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 427 
1 weevil detection(s) on | Mon Mar 22 21:00:53 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 428 
1 weevil detection(s) on | Mon Mar 22 21:00:54 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 429 
1 weevil detection(s) on | Mon Mar 22 21:00:55 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 430 
1 weevil detection(s) on | Mon Mar 22 21:00:56 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 431 
1 weevil detection(s) on | Mon Mar 22 21:00:57 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 432 
1 weevil detection(s) on | Mon Mar 22 21:00:58 2021 | confidence: 0.96 x=1033 y= 378 ImageNr: 433 
1 weevil detection(s) on | Mon Mar 22 21:00:59 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 434 
1 weevil detection(s) on | Mon Mar 22 21:01:00 2021 | confidence: 0.94 x=1032 y= 377 ImageNr: 435 
1 weevil detection(s) on | Mon Mar 22 21:01:01 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 436 
1 weevil detection(s) on | Mon Mar 22 21:01:02 2021 | confidence: 0.94 x=1033 y= 378 ImageNr: 437 
1 weevil detection(s) on | Mon Mar 22 21:01:04 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 438 
1 weevil detection(s) on | Mon Mar 22 21:01:05 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 439 
1 weevil detection(s) on | Mon Mar 22 21:01:06 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 440 
1 weevil detection(s) on | Mon Mar 22 21:01:07 2021 | confidence: 0.94 x=1033 y= 378 ImageNr: 441 
1 weevil detection(s) on | Mon Mar 22 21:01:08 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 442 
1 weevil detection(s) on | Mon Mar 22 21:01:09 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 443 
1 weevil detection(s) on | Mon Mar 22 21:01:10 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 444 
1 weevil detection(s) on | Mon Mar 22 21:01:11 2021 | confidence: 0.95 x=1033 y= 378 ImageNr: 445 
1 weevil detection(s) on | Mon Mar 22 21:01:12 2021 | confidence: 0.96 x=1033 y= 378 ImageNr: 446 
1 weevil detection(s) on | Mon Mar 22 21:01:13 2021 | confidence: 0.95 x=1032 y= 377 ImageNr: 447 
1 weevil detection(s) on | Mon Mar 22 21:01:14 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 448 
1 weevil detection(s) on | Mon Mar 22 21:01:16 2021 | confidence: 0.95 x=1032 y= 378 ImageNr: 449 
1 weevil detection(s) on | Mon Mar 22 21:01:17 2021 | confidence: 0.95 x=1033 y= 377 ImageNr: 450 
1 weevil detection(s) on | Mon Mar 22 21:01:18 2021 | confidence: 0.96 x=1032 y= 378 ImageNr: 451 
1 weevil detection(s) on | Mon Mar 22 21:01:19 2021 | confidence: 0.95 x=1034 y= 377 ImageNr: 452 
